urn:cite:hmt:critsigns.antisigma	urn:cite:hmt:msA.111r
urn:cite:hmt:critsigns.antisigma	urn:cite:hmt:msA.227v
urn:cite:hmt:critsigns.antisigma	urn:cite:hmt:msA.322r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.101r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.108v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.109v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.111r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.111v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.112r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.125v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.129r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.12r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.130r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.132v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.133v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.134r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.137v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.141r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.144v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.14r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.151v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.153v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.15v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.164r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.165r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.16r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.182r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.184v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.186v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.194r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.194v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.199r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.199v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.19r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.19v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.200r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.206v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.20r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.210v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.211v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.221r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.224r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.226v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.24v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.25r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.25v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.263v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.264v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.26r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.26v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.27r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.27v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.285v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.286r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.299v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.307v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.308r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.308v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.309v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.315r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.317v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.33r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.47r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.55r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.57v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.59r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.64v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.68r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.76v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.77r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.80r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.90r
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.96v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.98v
urn:cite:hmt:critsigns.asterisk	urn:cite:hmt:msA.196r
urn:cite:hmt:critsigns.diple	urn:cite:hmt:msA.100r
urn:cite:hmt:critsigns.diple	urn:cite:hmt:msA.100v
urn:cite:hmt:critsigns.diple	urn:cite:hmt:msA.101r
urn:cite:hmt:critsigns.diple	urn:cite:hmt:msA.101v
